city,area,beds,bathrooms,balconies,furnishing,area_rate,rent
0,-0.0888247125016013,3,2,0,0,0.39689704912518126,75000.0
3,0.9133893498965044,2,3,2,2,-0.09596248763259434,90000.0
4,-0.21410147030136453,2,1,2,2,-0.48735094329318085,12000.0
0,0.07821096456474966,2,2,0,1,-0.4293674683805013,21000.0
4,0.07821096456474966,3,3,0,2,-0.2989046498269725,32000.0
0,0.07821096456474966,2,2,2,1,-0.5308385494776905,13000.0
4,-0.17234255103477678,2,2,0,0,-0.08146661890442447,38000.0
2,-0.13058363176818905,2,2,2,2,-0.4438633371086712,16000.0
1,-0.42289606663430324,2,2,0,2,0.4983681302223703,49000.0
0,1.4144963810955573,4,5,3,1,-0.12495422508893408,110000.0
4,0.0030449098848917243,2,2,2,0,-0.19743356872978343,38000.0
3,-0.5064139051674788,2,2,0,1,-0.22642530618612317,16000.0
1,-0.21410147030136453,2,2,3,1,-0.18293770000161355,30000.0
0,-0.17234255103477678,2,2,0,1,-0.34239225601148215,22000.0
0,0.8791470360979026,3,3,2,2,-0.38587986219599174,45000.0
0,-0.25586038956795226,2,2,0,1,-0.24092117491429305,25000.0
0,0.1199698838313374,3,3,2,1,-0.1104583563607642,50000.0
4,-0.21410147030136453,2,2,0,1,-0.2699129123706328,25000.0
1,0.07821096456474966,3,3,0,0,1.0057235357083159,140000.0
0,0.1199698838313374,2,2,0,1,-0.356888124739652,29000.0
2,-0.25586038956795226,2,2,2,2,-0.5308385494776905,8500.0
4,-0.17234255103477678,2,2,2,2,-0.22642530618612317,28500.0
4,-0.5899317437006542,1,1,0,2,-0.3278963872833123,10000.0
3,2.082639089360961,3,3,3,2,-0.28440878109880263,100000.0
4,-0.25586038956795226,2,2,0,1,-0.22642530618612317,25500.0
3,-0.6233388791139244,1,1,0,1,-0.2876300852606182,10000.0
1,-0.13058363176818905,3,3,0,2,0.4548805240378607,75000.0
0,-0.5398210405807489,1,1,0,1,-0.0669707501762546,20000.0
0,-0.09884685312558236,2,2,0,1,-0.356888124739652,23000.0
0,0.35381983172422876,3,3,3,2,-0.08146661890442447,65000.0
1,-0.5481728244340665,1,1,0,2,0.1214755432899537,25000.0
1,-0.2675528869625968,2,2,0,1,0.9767317982519761,90000.0
3,0.5793179957638025,4,4,0,1,-0.2119294374579533,60000.0
0,-0.3811371473677155,1,2,0,0,-0.15394596254527382,24000.0
0,0.11579399190467862,3,2,0,1,-0.24092117491429305,38000.0
3,-0.23915682186131718,2,2,2,2,-0.22642530618612317,26000.0
0,-0.11805595598821272,2,2,0,1,-0.2699129123706328,28000.0
1,-0.6734495822338297,1,1,0,2,-0.15394596254527382,11000.0
0,0.9259170256764808,3,3,3,1,-0.2699129123706328,65000.0
3,-0.42289606663430324,1,1,0,1,-0.47285507456501097,9000.0
1,-0.005306873968425824,3,3,0,1,1.0926987480773351,140000.0
4,0.023924369518185596,2,2,0,2,-0.2699129123706328,33000.0
4,-0.0888247125016013,1,1,0,2,-0.5163426807495206,12000.0
1,1.0804250269628555,4,5,0,0,1.5710624161069409,380000.0
3,0.3287644801642761,3,3,2,1,-0.2119294374579533,50000.0
4,-0.29761930883454,2,2,0,2,-0.1104583563607642,30000.0
0,1.1639428654960309,4,5,2,1,-0.02348314399174499,120000.0
3,-0.43542374241427956,2,1,0,0,-0.24092117491429305,18000.0
0,1.7903266544948473,4,4,2,0,-0.4003757309241616,65000.0
3,-0.29761930883454,2,2,2,0,-0.22642530618612317,24000.0
0,0.45404123796403933,3,2,2,2,-0.2554170436424629,50000.0
0,-0.29761930883454,2,2,2,1,-0.38587986219599174,16000.0
3,-0.3978407150743506,1,1,0,0,-0.34239225601148215,15000.0
1,1.498014219628733,4,5,4,2,1.208665697902694,380000.0
3,-0.6575811929125264,1,1,0,2,-0.4583592058368411,5000.0
4,-0.3393782281011277,2,2,2,1,-0.24092117491429305,22000.0
1,0.20348772236451287,4,3,0,0,1.3971119913689023,200000.0
0,0.9401150582271206,3,3,2,1,0.15046728074629345,130000.0
1,-0.21410147030136453,2,2,3,0,0.759293767329428,85000.0
3,0.3287644801642761,3,2,0,1,0.759293767329428,150000.0
3,1.1221839462294432,4,4,3,1,0.04899619964910436,130000.0
4,0.07821096456474966,2,3,3,1,-0.4293674683805013,22000.0
4,-0.3811371473677155,1,1,0,2,-0.4148715996523315,12500.0
0,0.6210769150303903,3,3,2,1,-0.13945009381710394,70000.0
4,-0.6734495822338297,1,1,0,1,0.03450033092093449,15000.0
3,-0.047065793235013566,2,2,0,1,-0.34239225601148215,25000.0
0,-0.25586038956795226,2,2,0,1,-0.2699129123706328,23000.0
3,-0.17234255103477678,2,1,0,1,-0.4293674683805013,16000.0
0,-0.13058363176818905,2,2,0,0,-0.19743356872978343,32000.0
4,-0.6734495822338297,1,1,0,2,-0.4293674683805013,5500.0
1,1.0804250269628555,4,4,0,1,2.484302145981643,530000.0
0,57.53848387538948,4,5,3,1,-0.6033178931185398,450000.0
4,-0.20240897290671997,2,2,0,1,-0.5453344182058603,8500.0
3,2.458469362760251,10,6,3,1,1.991442609223867,750000.0
0,0.07821096456474966,2,2,0,1,-0.4148715996523315,23000.0
0,0.061507396858114564,3,3,2,0,0.23744249311531268,75000.0
0,0.3705233994308638,3,3,2,1,-0.2989046498269725,42000.0
4,-0.5715578192233556,1,1,0,1,0.1649631494744633,25000.0
2,0.028100261444844368,2,2,0,0,-0.5018468120213507,15000.0
0,-0.05124168516167234,2,2,2,1,-0.1684418312734437,38000.0
3,-0.3393782281011277,2,2,0,2,-0.24092117491429305,22000.0
0,0.07821096456474966,3,3,2,1,0.2229466243871428,75000.0
0,-0.464654985900891,1,1,0,2,-0.2989046498269725,15000.0
4,-0.3393782281011277,2,2,2,2,-0.2119294374579533,23000.0
4,-0.3393782281011277,2,1,0,1,-0.4148715996523315,13000.0
4,0.022254012747522086,3,3,2,1,-0.18293770000161355,40000.0
0,-0.6734495822338297,1,1,0,0,0.17945901820263319,18000.0
3,-0.25586038956795226,2,2,0,1,-0.28440878109880263,22000.0
1,-0.5899317437006542,1,1,0,1,0.759293767329428,40000.0
0,-0.4479514181942559,2,2,0,1,-0.47285507456501097,8500.0
3,-0.5064139051674788,1,1,0,1,-0.4003757309241616,10000.0
0,-0.22662914608134085,2,2,2,1,-0.3134005185551424,22000.0
3,-0.32267466039449266,2,2,0,0,0.30992183675616203,50000.0
1,0.1199698838313374,3,3,2,0,0.4113929178533511,95000.0
4,-0.3393782281011277,2,2,0,1,-0.2699129123706328,20000.0
4,-0.17234255103477678,2,1,0,2,-0.4148715996523315,17000.0
0,-0.7152085015004174,1,1,0,1,-0.05247488144808473,11000.0
1,-0.6442183387472182,1,1,0,2,1.0347152731646556,40000.0
3,-0.17234255103477678,2,2,0,0,-0.2119294374579533,30000.0
4,-0.464654985900891,1,1,0,1,-0.5163426807495206,6500.0
1,-0.33186162263314195,2,2,0,2,0.8462689796984472,75000.0
4,-0.0019661604270988045,2,2,2,1,-0.37138399346782186,24000.0
0,0.07821096456474966,3,3,2,1,-0.08146661890442447,50000.0
0,-0.014493836207075127,2,2,2,2,-0.37138399346782186,24000.0
4,0.07821096456474966,2,2,0,1,-0.48735094329318085,17000.0
3,0.4289858864040867,3,3,0,2,-0.24092117491429305,50000.0
0,0.036452045298161914,2,2,2,1,-0.37138399346782186,25000.0
0,0.1199698838313374,1,2,0,0,0.4693763927660306,100000.0
1,-0.42289606663430324,2,2,0,2,0.759293767329428,60000.0
0,4.087067214157173,5,4,0,0,-0.3278963872833123,150000.0
1,-0.464654985900891,3,2,0,2,-0.03797901271991486,25000.0
0,-0.0888247125016013,2,2,2,1,-0.0669707501762546,43000.0
1,1.5815320581619083,5,5,0,1,3.6294757755070624,900000.0
0,0.4874483733773095,3,3,0,1,-0.28440878109880263,48000.0
1,0.829871511363329,5,5,0,0,-0.13945009381710394,80000.0
4,4.087067214157173,5,5,5,0,-0.02348314399174499,280000.0
4,-0.11220970729089044,2,2,3,0,-0.1684418312734437,35000.0
0,-0.16399076718145925,2,2,0,1,-0.2119294374579533,30000.0
0,0.10744220805136108,3,2,0,0,-0.3134005185551424,32000.0
4,-0.3143228765411751,2,2,2,2,-0.13945009381710394,28000.0
3,-0.15396862655747817,2,2,2,0,-0.4438633371086712,15500.0
0,0.7463536728301535,4,3,0,1,-0.13945009381710394,75000.0
3,-0.6525701226005358,1,1,0,2,-0.24092117491429305,10000.0
4,0.49580015723062704,2,3,3,1,-0.4583592058368411,28000.0
4,0.16172880309792514,2,1,0,2,-0.5598302869340301,12000.0
2,-0.30597109268785755,2,2,3,2,-0.37138399346782186,16000.0
1,-0.3393782281011277,2,2,0,1,0.6723185549604088,66000.0
3,-0.5899317437006542,2,1,0,2,-0.4148715996523315,7500.0
0,-0.20574968644804698,3,3,2,1,-0.09596248763259434,35000.0
4,-0.5899317437006542,1,1,0,2,-0.2554170436424629,12000.0
0,0.9133893498965044,4,4,0,1,-0.4003757309241616,45000.0
4,0.14084934346463127,3,3,0,0,-0.0669707501762546,55000.0
4,-0.3393782281011277,1,1,0,2,-0.5308385494776905,8000.0
0,-0.3393782281011277,1,1,0,1,-0.4583592058368411,11000.0
0,-0.3811371473677155,1,1,0,1,-0.4003757309241616,13000.0
4,0.027265083059512613,3,2,0,2,-0.5018468120213507,15000.0
0,0.07821096456474966,2,2,0,1,-0.2699129123706328,35000.0
3,-0.5899317437006542,2,1,0,0,0.10697967456178384,22000.0
1,-0.1055282802082364,3,3,0,2,0.6433268175040691,90000.0
4,-0.29761930883454,1,1,0,0,-0.2119294374579533,25000.0
4,-0.4730067697542085,1,1,0,2,-0.47285507456501097,8000.0
1,-0.3602576877344216,2,3,4,2,1.3536243851843928,95000.0
1,0.24524664163110063,3,3,0,1,1.1796739604463544,180000.0
1,-0.42289606663430324,2,2,0,1,0.6433268175040691,55000.0
2,0.1199698838313374,1,2,2,1,-0.5453344182058603,12000.0
0,-0.21243111353070102,2,2,0,2,-0.12495422508893408,33000.0
4,-0.29761930883454,2,1,2,0,-0.2989046498269725,20500.0
4,-0.25586038956795226,2,2,2,1,-0.28440878109880263,22000.0
3,-0.4730067697542085,1,1,0,1,-0.28440878109880263,15000.0
1,-0.631690662967242,1,1,0,2,-0.0669707501762546,15000.0
4,0.044803829151479464,3,3,2,2,-0.34239225601148215,28000.0
3,-0.29761930883454,2,2,0,0,-0.1104583563607642,30000.0
3,-0.3602576877344216,2,2,0,2,-0.5018468120213507,8500.0
0,0.49580015723062704,3,2,0,1,-0.4293674683805013,30000.0
1,0.6294286988837078,3,3,3,1,1.6435417597477902,300000.0
2,-0.13058363176818905,1,1,3,1,-0.5598302869340301,9000.0
1,-0.047065793235013566,3,3,0,1,1.7305169721168094,180000.0
0,-0.25586038956795226,2,2,0,1,-0.28440878109880263,22000.0
0,-0.631690662967242,1,1,0,2,-0.02348314399174499,16000.0
1,-0.3811371473677155,2,1,0,2,0.42588878658152096,50000.0
1,-0.3811371473677155,2,2,0,2,0.20845075565897292,40000.0
4,-0.2834212762839002,2,2,2,1,-0.18293770000161355,27000.0
4,0.16172880309792514,3,3,2,2,-0.4148715996523315,25000.0
4,-0.44294034788226533,1,1,2,2,-0.5018468120213507,7500.0
4,-0.3811371473677155,1,1,0,1,-0.28440878109880263,18500.0
3,-0.17234255103477678,2,1,0,1,-0.38587986219599174,19000.0
1,0.5375590764972148,3,3,0,0,0.759293767329428,180000.0
1,0.036452045298161914,3,3,3,1,1.1941698291745242,150000.0
2,-0.1815295132734261,2,2,0,2,-0.5308385494776905,10000.0
4,-0.17234255103477678,2,2,2,1,-0.24092117491429305,28000.0
1,-0.7410990314457018,1,1,0,2,0.4983681302223703,18000.0
3,-0.648394230673877,1,1,0,0,-0.1684418312734437,12000.0
4,0.07821096456474966,2,2,2,1,-0.356888124739652,28000.0
1,-0.35357626065176756,2,2,0,0,0.9042524546111267,75000.0
4,-0.29761930883454,2,2,0,2,-0.5018468120213507,10000.0
4,0.2619502093377357,3,3,0,0,-0.22642530618612317,45000.0
1,-0.5398210405807489,1,1,3,0,0.5998392113195594,41000.0
0,0.3914028590641577,2,2,3,1,-0.34239225601148215,38000.0
3,-0.25586038956795226,1,1,0,2,-0.4148715996523315,15000.0
0,-0.0888247125016013,2,2,0,1,-0.356888124739652,23000.0
1,0.7463536728301535,3,3,3,2,1.7450128408449792,340000.0
1,-0.6734495822338297,1,2,0,0,0.42588878658152096,23000.0
0,-0.25586038956795226,2,2,0,1,-0.24092117491429305,25000.0
3,-0.17234255103477678,2,1,0,1,-0.5018468120213507,12000.0
3,-0.5523487163607252,2,1,0,1,-0.37138399346782186,10000.0
2,-0.25586038956795226,2,2,2,2,-0.47285507456501097,12000.0
4,-0.06961560963897094,2,2,2,2,-0.2119294374579533,34000.0
4,-0.42289606663430324,1,1,0,2,-0.356888124739652,14000.0
0,0.24524664163110063,3,3,2,1,-0.12495422508893408,55000.0
0,0.662835834296978,3,3,2,1,-0.3134005185551424,50000.0
0,-0.010317944280416352,3,3,3,1,-0.08146661890442447,46000.0
3,1.5815320581619083,4,4,3,2,-0.3278963872833123,75000.0
0,-0.37696125544105674,2,2,2,2,-0.13945009381710394,25000.0
1,-0.08381364218961078,3,2,0,2,0.52735986767871,85000.0
1,-0.42289606663430324,1,1,0,2,-0.5018468120213507,8000.0
2,0.4122823186974516,3,3,3,2,-0.48735094329318085,22500.0
0,0.4122823186974516,3,2,0,0,-0.3278963872833123,40000.0
0,-0.42289606663430324,1,1,0,1,-0.2119294374579533,20000.0
2,-0.42289606663430324,1,1,0,2,-0.5018468120213507,8000.0
3,0.16172880309792514,3,2,2,2,-0.02348314399174499,60000.0
4,0.9133893498965044,4,5,2,0,0.4983681302223703,180000.0
4,-0.21410147030136453,2,2,0,0,-0.19743356872978343,28500.0
0,-0.17234255103477678,2,2,0,2,-0.4438633371086712,15000.0
3,0.829871511363329,3,4,3,1,-0.2699129123706328,60000.0
0,-0.5899317437006542,1,1,0,2,-0.2554170436424629,12000.0
0,-0.25586038956795226,2,1,0,1,-0.4583592058368411,12500.0
2,0.3287644801642761,2,2,0,1,-0.5888220243903699,11000.0
2,-0.0888247125016013,2,2,0,1,-0.47285507456501097,15000.0
4,-0.5899317437006542,2,2,0,1,-0.5018468120213507,5000.0
0,0.4932946220746318,3,3,3,1,-0.15394596254527382,62000.0
1,0.12414577575799617,3,3,0,0,1.0492111418928254,150000.0
4,0.052320434619465256,3,3,0,0,-0.38587986219599174,25000.0
1,0.19597111689652708,3,3,4,1,0.6723185549604088,130000.0
1,-0.7736709884736402,1,1,0,2,0.28093009929982227,12000.0
4,-0.29761930883454,1,2,0,1,-0.4003757309241616,15000.0
4,2.2997854695472175,5,6,3,1,-0.03797901271991486,180000.0
1,-0.005306873968425824,3,3,0,1,0.29542596802799215,75000.0
0,-0.1222318479148715,2,2,2,1,-0.1684418312734437,35000.0
3,-0.5064139051674788,3,2,0,0,0.4693763927660306,40000.0
0,0.38722696713749893,3,2,0,1,-0.2699129123706328,45000.0
2,-0.0721211447949662,2,2,0,1,-0.5163426807495206,12000.0
1,-0.35608179580776284,2,2,0,0,0.4838722614942005,55000.0
4,0.07821096456474966,2,2,2,0,-0.4003757309241616,24000.0
4,-0.4563032020475734,1,1,0,2,-0.4438633371086712,9500.0
1,-0.6149870952606068,1,1,0,1,0.8752607171547869,40000.0
1,-0.631690662967242,1,1,0,2,0.04899619964910436,18000.0
3,-0.17234255103477678,2,2,2,1,-0.28440878109880263,25000.0
0,-0.5849206733886637,1,1,0,1,0.8027813735139376,42000.0
0,2.7090228783597774,4,4,0,1,0.10697967456178384,240000.0
4,-0.43124785048762077,1,1,2,2,-0.15394596254527382,22000.0
1,-0.37278536351439795,1,2,0,1,-0.2554170436424629,20000.0
3,-0.5064139051674788,1,1,0,2,-0.4003757309241616,10000.0
3,-0.631690662967242,1,1,0,0,-0.1104583563607642,14000.0
1,-0.29093788175188595,2,2,0,1,0.8027813735139376,78000.0
4,-0.27757502758657787,2,2,0,2,-0.4148715996523315,15000.0
4,-0.005306873968425824,2,2,2,2,-0.2989046498269725,30000.0
1,-0.4020166070010094,1,1,2,1,-0.34239225601148215,15000.0
1,-0.3811371473677155,2,2,0,2,0.15046728074629345,38000.0
4,2.4167104434936633,4,5,2,0,0.39689704912518126,300000.0
4,-0.29761930883454,2,2,0,1,0.0779879371054441,40000.0
2,-0.0888247125016013,2,2,2,0,-0.2989046498269725,27000.0
1,-0.5506783595900617,1,2,0,2,0.3824011803970114,33000.0
3,1.2474607040292065,3,3,2,0,0.3679053116688415,190000.0
4,-0.2809157411279049,2,2,2,1,-0.18293770000161355,27000.0
4,-0.13058363176818905,3,2,2,1,-0.2989046498269725,25999.0
0,0.036452045298161914,2,2,0,2,-0.4438633371086712,20000.0
0,0.5375590764972148,3,3,2,0,-0.3134005185551424,45000.0
0,0.07821096456474966,2,2,0,1,-0.38587986219599174,25000.0
0,-0.5481728244340665,1,1,0,1,-0.47285507456501097,6800.0
4,-0.3393782281011277,1,1,0,0,-0.2554170436424629,21000.0
4,-0.005306873968425824,3,2,2,1,-0.3278963872833123,28000.0
0,-0.10970417213489518,2,2,2,0,0.04899619964910436,50000.0
3,0.16172880309792514,3,2,0,1,-0.13945009381710394,50000.0
4,-0.1556389833281417,2,2,2,0,0.02000446219276462,45000.0
3,-0.17234255103477678,2,2,0,2,-0.5598302869340301,8000.0
1,-0.7736709884736402,1,1,0,2,0.44038465530969084,14000.0
4,-0.5690522840673603,1,1,0,2,-0.28440878109880263,12000.0
4,0.24524664163110063,2,2,2,2,-0.4148715996523315,27000.0
3,0.3705233994308638,3,3,2,1,-0.34239225601148215,37500.0
4,0.45404123796403933,3,3,2,0,-0.08146661890442447,70000.0
3,-0.3811371473677155,2,1,0,0,-0.356888124739652,15000.0
1,-0.29761930883454,3,2,0,0,0.860764848426617,80000.0
0,0.01974847759152682,2,2,0,1,-0.4293674683805013,20000.0
3,-0.2475086057146347,3,3,0,1,0.1214755432899537,45000.0
0,-0.5899317437006542,1,1,0,1,-0.28440878109880263,11000.0
0,-0.17234255103477678,2,2,0,1,-0.2989046498269725,24000.0
1,-0.464654985900891,1,1,0,2,0.7303020298730882,54000.0
3,-0.0888247125016013,1,1,0,2,-0.5018468120213507,12500.0
0,4.504656406823051,5,5,3,1,0.30992183675616203,450000.0
0,-0.29761930883454,2,2,0,1,-0.4003757309241616,15000.0
3,-0.0888247125016013,2,2,0,1,-0.4003757309241616,20000.0
3,0.3287644801642761,2,1,0,2,-0.4438633371086712,25000.0
3,-0.0888247125016013,3,2,0,2,-0.38587986219599174,21000.0
0,3.196767055393522,4,4,3,1,-0.12495422508893408,190000.0
0,-0.17234255103477678,2,2,2,2,-0.28440878109880263,25000.0
0,-0.3393782281011277,2,1,0,1,-0.38587986219599174,15000.0
1,0.7463536728301535,4,4,5,1,4.383260949371896,700000.0
0,-0.005306873968425824,2,2,0,1,-0.356888124739652,25000.0
3,0.5793179957638025,3,3,2,2,-0.24092117491429305,55000.0
0,0.5375590764972148,3,3,2,0,-0.37138399346782186,38000.0
0,-0.17234255103477678,2,2,0,1,-0.4003757309241616,18000.0
4,-0.5899317437006542,1,1,3,2,0.03450033092093449,20000.0
0,1.5397731388953206,3,3,2,1,0.5563516051350498,260000.0
4,-0.21410147030136453,2,2,0,1,-0.38587986219599174,18000.0
3,-0.6734495822338297,1,1,0,2,0.0779879371054441,16000.0
1,-0.5064139051674788,1,1,0,0,0.759293767329428,50000.0
1,-0.08047292864828376,3,0,0,2,0.3824011803970114,75000.0
3,-0.17234255103477678,3,2,0,1,-0.24092117491429305,28000.0
3,-0.5899317437006542,1,1,0,2,-0.2119294374579533,13000.0
0,0.829871511363329,3,3,5,2,-0.1684418312734437,75000.0
4,0.07821096456474966,3,3,2,1,-0.2119294374579533,40000.0
4,-0.631690662967242,1,1,0,0,0.5563516051350498,30000.0
1,-0.4061924989276681,1,1,0,2,-0.34239225601148215,15000.0
0,2.4167104434936633,4,4,3,1,-0.24092117491429305,130000.0
3,-0.5064139051674788,1,1,0,1,-0.48735094329318085,7000.0
0,-0.7569674207670052,3,2,2,0,2.3538393274281137,42000.0
3,-0.4145442827809857,1,1,2,1,-0.3278963872833123,15000.0
4,-0.17234255103477678,3,2,3,2,-0.2554170436424629,26750.0
0,0.662835834296978,3,4,2,2,-0.08146661890442447,80000.0
1,-0.21410147030136453,2,2,0,2,-0.4003757309241616,17000.0
3,-0.4730067697542085,2,1,0,2,-0.4293674683805013,9500.0
0,-0.0888247125016013,3,3,0,1,-0.1104583563607642,40000.0
1,0.49580015723062704,3,4,0,0,2.078417821592886,330000.0
1,-0.3368726929451325,2,2,0,1,0.759293767329428,69999.0
1,-0.42289606663430324,2,2,0,2,0.2229466243871428,38000.0
4,-0.2725639572745874,2,2,0,1,-0.3134005185551424,20000.0
1,-0.5899317437006542,1,1,0,2,-0.13945009381710394,15000.0
0,-0.648394230673877,1,1,0,2,-0.1684418312734437,12000.0
4,-0.6734495822338297,1,1,0,2,-0.5163426807495206,3500.0
1,0.1199698838313374,3,3,0,1,0.4113929178533511,95000.0
1,-0.4145442827809857,2,2,0,1,0.4548805240378607,48000.0
4,-0.0888247125016013,3,2,0,2,-0.3134005185551424,26000.0
3,1.4144963810955573,2,2,0,2,-0.38587986219599174,60000.0
4,-0.3811371473677155,1,1,0,2,-0.37138399346782186,14000.0
1,-0.3811371473677155,2,2,0,2,0.20845075565897292,40000.0
4,-0.28926752498122243,2,2,2,0,-0.02348314399174499,35000.0
0,1.9406587638545632,4,3,2,1,-0.37138399346782186,75000.0
3,-0.8864200704934272,2,1,0,0,2.5277897521661523,10000.0
3,-0.42289606663430324,1,1,0,0,-0.15394596254527382,22000.0
1,-0.36860947158773916,2,2,0,1,0.8752607171547869,72000.0
4,-0.6358665548939008,1,1,0,2,-0.2699129123706328,10000.0
3,-0.6174926304166021,1,1,0,0,0.2229466243871428,23000.0
4,-0.13058363176818905,2,2,2,2,-0.1104583563607642,38000.0
3,-0.5481728244340665,1,1,0,0,-0.24092117491429305,14000.0
4,2.66726395909319,4,5,2,0,0.4693763927660306,350000.0
0,-0.0888247125016013,2,1,0,1,-0.47285507456501097,15000.0
4,0.9133893498965044,3,3,3,2,-0.0669707501762546,95000.0
0,0.9551482691630923,4,3,0,2,-0.5018468120213507,30000.0
4,0.662835834296978,4,4,3,0,-0.2699129123706328,55000.0
3,-0.5732281759940191,1,1,0,1,-0.1684418312734437,15000.0
3,0.9133893498965044,3,4,3,0,1.1506822229900147,280000.0
2,0.5793179957638025,3,3,4,0,-0.2119294374579533,59999.0
4,-0.29761930883454,2,2,0,2,0.00550859346459475,36000.0
4,-0.5064139051674788,1,1,0,2,-0.1684418312734437,18000.0
0,0.18010272757522375,2,2,2,1,-0.2554170436424629,40000.0
1,-0.30597109268785755,2,2,0,1,2.0494260841365466,140000.0
4,-0.5064139051674788,1,1,0,2,-0.4003757309241616,9900.0
4,-0.17067219426411329,2,2,0,1,-0.12495422508893408,35000.0
0,5.615443659314284,5,7,5,1,-0.1684418312734437,280000.0
1,0.28700556089768836,4,4,0,0,0.7158061611449184,140000.0
2,-0.3393782281011277,2,2,2,1,-0.5308385494776905,8000.0
0,0.45404123796403933,2,2,0,0,-0.5598302869340301,15000.0
1,-0.3811371473677155,2,2,0,1,0.20845075565897292,40000.0
4,-0.005306873968425824,3,3,3,2,-0.19743356872978343,37000.0
4,0.07821096456474966,2,2,3,1,-0.4293674683805013,22000.0
0,0.052320434619465256,2,2,0,2,-0.4438633371086712,20000.0
0,0.40393053484413405,3,3,0,1,-0.24092117491429305,50000.0
1,-0.29761930883454,2,2,0,1,0.17945901820263319,45000.0
4,-0.29761930883454,2,2,0,1,-0.38587986219599174,16000.0
1,-0.5899317437006542,1,1,0,2,-0.3134005185551424,10500.0
2,-0.3393782281011277,2,2,0,1,-0.5598302869340301,6000.0
1,0.1199698838313374,3,3,2,1,0.6433268175040691,120000.0
0,4.087067214157173,5,3,3,0,-0.2119294374579533,200000.0
2,-0.5899317437006542,1,1,0,2,-0.4583592058368411,6500.0
2,-0.0888247125016013,2,2,0,1,-0.4583592058368411,16000.0
3,0.5793179957638025,3,3,0,1,-0.24092117491429305,55000.0
0,0.3037091286043235,3,3,2,1,-0.48735094329318085,20000.0
1,-0.42289606663430324,1,2,2,1,0.39689704912518126,45000.0
0,-0.17234255103477678,2,2,0,1,-0.4583592058368411,14000.0
1,-0.23832164347598542,1,2,0,1,0.28093009929982227,55000.0
1,0.02141883436219033,3,3,0,1,0.7158061611449184,110000.0
3,-0.3811371473677155,2,1,0,1,-0.48735094329318085,9000.0
3,-0.6734495822338297,1,1,0,1,-0.2989046498269725,8000.0
1,-0.4061924989276681,1,1,0,1,-0.24092117491429305,19000.0
3,-0.464654985900891,1,1,0,2,-0.2989046498269725,15000.0
1,0.3287644801642761,3,3,0,0,0.860764848426617,160000.0
3,-0.5899317437006542,2,2,2,2,0.4693763927660306,32000.0
0,-0.0888247125016013,3,2,2,1,0.25193836184348256,65000.0
4,-0.42289606663430324,2,1,0,2,-0.4438633371086712,10000.0
1,0.24524664163110063,3,3,0,2,0.5563516051350498,120000.0
1,-0.28592681143989546,2,2,3,0,0.2229466243871428,48000.0
3,-0.5481728244340665,1,1,0,2,-0.5598302869340301,4000.0
4,-0.2725639572745874,2,2,2,2,-0.2119294374579533,26000.0
4,0.312060912457641,3,3,2,0,-0.09596248763259434,60000.0
3,-0.5481728244340665,1,2,0,2,-0.4003757309241616,9000.0
0,1.8905480607346579,4,4,4,2,-0.2554170436424629,100000.0
3,0.5793179957638025,3,3,4,2,-0.12495422508893408,70000.0
0,-0.42289606663430324,2,1,0,2,-0.4003757309241616,12000.0
3,-0.4880399806901801,1,2,0,1,-0.2457531311570163,16000.0
4,-0.25586038956795226,2,2,2,2,-0.2554170436424629,24000.0
1,-0.005306873968425824,3,3,0,0,1.1506822229900147,140000.0
3,0.07821096456474966,2,1,0,2,-0.5308385494776905,13000.0
4,0.3287644801642761,3,3,2,0,-0.1104583563607642,60000.0
0,1.2474607040292065,3,3,0,0,-0.2699129123706328,75000.0
4,-0.2475086057146347,2,2,0,1,-0.47285507456501097,12000.0
3,0.015572585664868046,3,3,0,1,0.19878684317352638,69000.0
0,-0.3811371473677155,1,1,0,2,-0.22642530618612317,21000.0
4,0.07821096456474966,3,3,3,2,0.03450033092093449,60000.0
1,-0.42289606663430324,2,2,0,1,0.4838722614942005,48500.0
0,-0.19906825936539294,2,2,0,1,-0.1104583563607642,35000.0
3,0.7463536728301535,3,3,0,1,-0.22642530618612317,65000.0
4,-0.3393782281011277,2,2,0,0,0.03450033092093449,35000.0
3,-0.005306873968425824,2,2,0,0,-0.2989046498269725,30000.0
4,-0.5481728244340665,1,1,0,2,-0.5163426807495206,5500.0
0,0.7463536728301535,5,5,3,2,-0.2554170436424629,60000.0
0,-0.2850916330545637,2,1,0,1,-0.2119294374579533,25000.0
1,-0.0888247125016013,3,3,0,2,0.20845075565897292,62000.0
0,0.16172880309792514,2,2,0,1,2.4263186710689633,280000.0
4,-0.23080503800799962,2,2,2,1,-0.1684418312734437,29500.0
2,-0.6734495822338297,1,1,0,0,-0.2989046498269725,8000.0
1,-0.3811371473677155,2,2,0,1,1.426103728825242,95000.0
1,-0.12139666952953974,3,3,2,2,-0.00898727526357512,45000.0
3,-0.464654985900891,1,1,0,0,0.04899619964910436,28000.0
4,0.07821096456474966,2,3,0,1,-0.38587986219599174,25000.0
2,-0.3393782281011277,1,1,0,2,-0.5308385494776905,8000.0
3,0.4122823186974516,3,3,2,0,-0.00898727526357512,75000.0
3,0.49580015723062704,3,3,2,2,-0.24092117491429305,52000.0
3,-0.17234255103477678,2,2,0,1,-0.4438633371086712,15000.0
